instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
57879815,226093,GOLD21SEP46600PE,GOLD,0.0,2021-09-24,46600.0,0.5,1,PE,MCX-OPT,MCX
57880071,226094,GOLD21SEP46700CE,GOLD,0.0,2021-09-24,46700.0,0.5,1,CE,MCX-OPT,MCX
57880327,226095,GOLD21SEP46700PE,GOLD,0.0,2021-09-24,46700.0,0.5,1,PE,MCX-OPT,MCX
57880583,226096,GOLD21SEP46800CE,GOLD,0.0,2021-09-24,46800.0,0.5,1,CE,MCX-OPT,MCX
57880839,226097,GOLD21SEP46800PE,GOLD,0.0,2021-09-24,46800.0,0.5,1,PE,MCX-OPT,MCX
57857799,226007,GOLD21SEP46900CE,GOLD,0.0,2021-09-24,46900.0,0.5,1,CE,MCX-OPT,MCX
57858055,226008,GOLD21SEP46900PE,GOLD,0.0,2021-09-24,46900.0,0.5,1,PE,MCX-OPT,MCX
57858311,226009,GOLD21SEP47000CE,GOLD,0.0,2021-09-24,47000.0,0.5,1,CE,MCX-OPT,MCX
57858567,226010,GOLD21SEP47000PE,GOLD,0.0,2021-09-24,47000.0,0.5,1,PE,MCX-OPT,MCX
57858823,226011,GOLD21SEP47100CE,GOLD,0.0,2021-09-24,47100.0,0.5,1,CE,MCX-OPT,MCX
57859079,226012,GOLD21SEP47100PE,GOLD,0.0,2021-09-24,47100.0,0.5,1,PE,MCX-OPT,MCX
57859335,226013,GOLD21SEP47200CE,GOLD,0.0,2021-09-24,47200.0,0.5,1,CE,MCX-OPT,MCX
57859591,226014,GOLD21SEP47200PE,GOLD,0.0,2021-09-24,47200.0,0.5,1,PE,MCX-OPT,MCX
57859847,226015,GOLD21SEP47300CE,GOLD,0.0,2021-09-24,47300.0,0.5,1,CE,MCX-OPT,MCX
57860103,226016,GOLD21SEP47300PE,GOLD,0.0,2021-09-24,47300.0,0.5,1,PE,MCX-OPT,MCX
57860359,226017,GOLD21SEP47400CE,GOLD,0.0,2021-09-24,47400.0,0.5,1,CE,MCX-OPT,MCX
57860615,226018,GOLD21SEP47400PE,GOLD,0.0,2021-09-24,47400.0,0.5,1,PE,MCX-OPT,MCX
57860871,226019,GOLD21SEP47500CE,GOLD,0.0,2021-09-24,47500.0,0.5,1,CE,MCX-OPT,MCX
57861127,226020,GOLD21SEP47500PE,GOLD,0.0,2021-09-24,47500.0,0.5,1,PE,MCX-OPT,MCX
57830151,225899,GOLD21SEP47600CE,GOLD,0.0,2021-09-24,47600.0,0.5,1,CE,MCX-OPT,MCX
57830407,225900,GOLD21SEP47600PE,GOLD,0.0,2021-09-24,47600.0,0.5,1,PE,MCX-OPT,MCX
57830663,225901,GOLD21SEP47700CE,GOLD,0.0,2021-09-24,47700.0,0.5,1,CE,MCX-OPT,MCX
57830919,225902,GOLD21SEP47700PE,GOLD,0.0,2021-09-24,47700.0,0.5,1,PE,MCX-OPT,MCX
57831175,225903,GOLD21SEP47800CE,GOLD,0.0,2021-09-24,47800.0,0.5,1,CE,MCX-OPT,MCX
57831431,225904,GOLD21SEP47800PE,GOLD,0.0,2021-09-24,47800.0,0.5,1,PE,MCX-OPT,MCX
57814791,225839,GOLD21SEP47900CE,GOLD,0.0,2021-09-24,47900.0,0.5,1,CE,MCX-OPT,MCX
57815047,225840,GOLD21SEP47900PE,GOLD,0.0,2021-09-24,47900.0,0.5,1,PE,MCX-OPT,MCX
57815303,225841,GOLD21SEP48000CE,GOLD,0.0,2021-09-24,48000.0,0.5,1,CE,MCX-OPT,MCX
57815559,225842,GOLD21SEP48000PE,GOLD,0.0,2021-09-24,48000.0,0.5,1,PE,MCX-OPT,MCX
57815815,225843,GOLD21SEP48100CE,GOLD,0.0,2021-09-24,48100.0,0.5,1,CE,MCX-OPT,MCX
57816071,225844,GOLD21SEP48100PE,GOLD,0.0,2021-09-24,48100.0,0.5,1,PE,MCX-OPT,MCX
57740807,225550,GOLD21SEP48200CE,GOLD,0.0,2021-09-24,48200.0,0.5,1,CE,MCX-OPT,MCX
57741063,225551,GOLD21SEP48200PE,GOLD,0.0,2021-09-24,48200.0,0.5,1,PE,MCX-OPT,MCX
57741319,225552,GOLD21SEP48300CE,GOLD,0.0,2021-09-24,48300.0,0.5,1,CE,MCX-OPT,MCX
57741575,225553,GOLD21SEP48300PE,GOLD,0.0,2021-09-24,48300.0,0.5,1,PE,MCX-OPT,MCX
57707783,225421,GOLD21SEP48400CE,GOLD,0.0,2021-09-24,48400.0,0.5,1,CE,MCX-OPT,MCX
57708039,225422,GOLD21SEP48400PE,GOLD,0.0,2021-09-24,48400.0,0.5,1,PE,MCX-OPT,MCX
57705479,225412,GOLD21SEP48500CE,GOLD,0.0,2021-09-24,48500.0,0.5,1,CE,MCX-OPT,MCX
57705735,225413,GOLD21SEP48500PE,GOLD,0.0,2021-09-24,48500.0,0.5,1,PE,MCX-OPT,MCX
57705991,225414,GOLD21SEP48600CE,GOLD,0.0,2021-09-24,48600.0,0.5,1,CE,MCX-OPT,MCX
57706247,225415,GOLD21SEP48600PE,GOLD,0.0,2021-09-24,48600.0,0.5,1,PE,MCX-OPT,MCX
57706503,225416,GOLD21SEP48700CE,GOLD,0.0,2021-09-24,48700.0,0.5,1,CE,MCX-OPT,MCX
57706759,225417,GOLD21SEP48700PE,GOLD,0.0,2021-09-24,48700.0,0.5,1,PE,MCX-OPT,MCX
57680903,225316,GOLD21SEP48800CE,GOLD,0.0,2021-09-24,48800.0,0.5,1,CE,MCX-OPT,MCX
57681159,225317,GOLD21SEP48800PE,GOLD,0.0,2021-09-24,48800.0,0.5,1,PE,MCX-OPT,MCX
57681415,225318,GOLD21SEP48900CE,GOLD,0.0,2021-09-24,48900.0,0.5,1,CE,MCX-OPT,MCX
57681671,225319,GOLD21SEP48900PE,GOLD,0.0,2021-09-24,48900.0,0.5,1,PE,MCX-OPT,MCX
57681927,225320,GOLD21SEP49000CE,GOLD,0.0,2021-09-24,49000.0,0.5,1,CE,MCX-OPT,MCX
57682183,225321,GOLD21SEP49000PE,GOLD,0.0,2021-09-24,49000.0,0.5,1,PE,MCX-OPT,MCX
57682439,225322,GOLD21SEP49100CE,GOLD,0.0,2021-09-24,49100.0,0.5,1,CE,MCX-OPT,MCX
57682695,225323,GOLD21SEP49100PE,GOLD,0.0,2021-09-24,49100.0,0.5,1,PE,MCX-OPT,MCX
57682951,225324,GOLD21SEP49200CE,GOLD,0.0,2021-09-24,49200.0,0.5,1,CE,MCX-OPT,MCX
57683207,225325,GOLD21SEP49200PE,GOLD,0.0,2021-09-24,49200.0,0.5,1,PE,MCX-OPT,MCX
57683463,225326,GOLD21SEP49300CE,GOLD,0.0,2021-09-24,49300.0,0.5,1,CE,MCX-OPT,MCX
57683719,225327,GOLD21SEP49300PE,GOLD,0.0,2021-09-24,49300.0,0.5,1,PE,MCX-OPT,MCX
57683975,225328,GOLD21SEP49400CE,GOLD,0.0,2021-09-24,49400.0,0.5,1,CE,MCX-OPT,MCX
57684231,225329,GOLD21SEP49400PE,GOLD,0.0,2021-09-24,49400.0,0.5,1,PE,MCX-OPT,MCX
57684487,225330,GOLD21SEP49500CE,GOLD,0.0,2021-09-24,49500.0,0.5,1,CE,MCX-OPT,MCX
57684743,225331,GOLD21SEP49500PE,GOLD,0.0,2021-09-24,49500.0,0.5,1,PE,MCX-OPT,MCX
57684999,225332,GOLD21SEP49600CE,GOLD,0.0,2021-09-24,49600.0,0.5,1,CE,MCX-OPT,MCX
57685255,225333,GOLD21SEP49600PE,GOLD,0.0,2021-09-24,49600.0,0.5,1,PE,MCX-OPT,MCX
57685511,225334,GOLD21SEP49700CE,GOLD,0.0,2021-09-24,49700.0,0.5,1,CE,MCX-OPT,MCX
57685767,225335,GOLD21SEP49700PE,GOLD,0.0,2021-09-24,49700.0,0.5,1,PE,MCX-OPT,MCX
57686023,225336,GOLD21SEP49800CE,GOLD,0.0,2021-09-24,49800.0,0.5,1,CE,MCX-OPT,MCX
57686279,225337,GOLD21SEP49800PE,GOLD,0.0,2021-09-24,49800.0,0.5,1,PE,MCX-OPT,MCX
57686535,225338,GOLD21SEP49900CE,GOLD,0.0,2021-09-24,49900.0,0.5,1,CE,MCX-OPT,MCX
57686791,225339,GOLD21SEP49900PE,GOLD,0.0,2021-09-24,49900.0,0.5,1,PE,MCX-OPT,MCX
57687047,225340,GOLD21SEP50000CE,GOLD,0.0,2021-09-24,50000.0,0.5,1,CE,MCX-OPT,MCX
57687303,225341,GOLD21SEP50000PE,GOLD,0.0,2021-09-24,50000.0,0.5,1,PE,MCX-OPT,MCX
57687559,225342,GOLD21SEP50100CE,GOLD,0.0,2021-09-24,50100.0,0.5,1,CE,MCX-OPT,MCX
57687815,225343,GOLD21SEP50100PE,GOLD,0.0,2021-09-24,50100.0,0.5,1,PE,MCX-OPT,MCX
57688071,225344,GOLD21SEP50200CE,GOLD,0.0,2021-09-24,50200.0,0.5,1,CE,MCX-OPT,MCX
57688327,225345,GOLD21SEP50200PE,GOLD,0.0,2021-09-24,50200.0,0.5,1,PE,MCX-OPT,MCX
57688583,225346,GOLD21SEP50300CE,GOLD,0.0,2021-09-24,50300.0,0.5,1,CE,MCX-OPT,MCX
57688839,225347,GOLD21SEP50300PE,GOLD,0.0,2021-09-24,50300.0,0.5,1,PE,MCX-OPT,MCX
57689095,225348,GOLD21SEP50400CE,GOLD,0.0,2021-09-24,50400.0,0.5,1,CE,MCX-OPT,MCX
57689351,225349,GOLD21SEP50400PE,GOLD,0.0,2021-09-24,50400.0,0.5,1,PE,MCX-OPT,MCX
57689607,225350,GOLD21SEP50500CE,GOLD,0.0,2021-09-24,50500.0,0.5,1,CE,MCX-OPT,MCX
57689863,225351,GOLD21SEP50500PE,GOLD,0.0,2021-09-24,50500.0,0.5,1,PE,MCX-OPT,MCX
57690119,225352,GOLD21SEP50600CE,GOLD,0.0,2021-09-24,50600.0,0.5,1,CE,MCX-OPT,MCX
57690375,225353,GOLD21SEP50600PE,GOLD,0.0,2021-09-24,50600.0,0.5,1,PE,MCX-OPT,MCX
57690631,225354,GOLD21SEP50700CE,GOLD,0.0,2021-09-24,50700.0,0.5,1,CE,MCX-OPT,MCX
57690887,225355,GOLD21SEP50700PE,GOLD,0.0,2021-09-24,50700.0,0.5,1,PE,MCX-OPT,MCX
57691143,225356,GOLD21SEP50800CE,GOLD,0.0,2021-09-24,50800.0,0.5,1,CE,MCX-OPT,MCX
57691399,225357,GOLD21SEP50800PE,GOLD,0.0,2021-09-24,50800.0,0.5,1,PE,MCX-OPT,MCX
57691655,225358,GOLD21SEP50900CE,GOLD,0.0,2021-09-24,50900.0,0.5,1,CE,MCX-OPT,MCX
57691911,225359,GOLD21SEP50900PE,GOLD,0.0,2021-09-24,50900.0,0.5,1,PE,MCX-OPT,MCX
57692167,225360,GOLD21SEP51000CE,GOLD,0.0,2021-09-24,51000.0,0.5,1,CE,MCX-OPT,MCX
57692423,225361,GOLD21SEP51000PE,GOLD,0.0,2021-09-24,51000.0,0.5,1,PE,MCX-OPT,MCX
57692679,225362,GOLD21SEP51100CE,GOLD,0.0,2021-09-24,51100.0,0.5,1,CE,MCX-OPT,MCX
57692935,225363,GOLD21SEP51100PE,GOLD,0.0,2021-09-24,51100.0,0.5,1,PE,MCX-OPT,MCX
57693191,225364,GOLD21SEP51200CE,GOLD,0.0,2021-09-24,51200.0,0.5,1,CE,MCX-OPT,MCX
57693447,225365,GOLD21SEP51200PE,GOLD,0.0,2021-09-24,51200.0,0.5,1,PE,MCX-OPT,MCX
57693703,225366,GOLD21SEP51300CE,GOLD,0.0,2021-09-24,51300.0,0.5,1,CE,MCX-OPT,MCX
57693959,225367,GOLD21SEP51300PE,GOLD,0.0,2021-09-24,51300.0,0.5,1,PE,MCX-OPT,MCX
57694215,225368,GOLD21SEP51400CE,GOLD,0.0,2021-09-24,51400.0,0.5,1,CE,MCX-OPT,MCX
57694471,225369,GOLD21SEP51400PE,GOLD,0.0,2021-09-24,51400.0,0.5,1,PE,MCX-OPT,MCX
57694727,225370,GOLD21SEP51500CE,GOLD,0.0,2021-09-24,51500.0,0.5,1,CE,MCX-OPT,MCX
57694983,225371,GOLD21SEP51500PE,GOLD,0.0,2021-09-24,51500.0,0.5,1,PE,MCX-OPT,MCX
57695239,225372,GOLD21SEP51600CE,GOLD,0.0,2021-09-24,51600.0,0.5,1,CE,MCX-OPT,MCX
57695495,225373,GOLD21SEP51600PE,GOLD,0.0,2021-09-24,51600.0,0.5,1,PE,MCX-OPT,MCX
57695751,225374,GOLD21SEP51700CE,GOLD,0.0,2021-09-24,51700.0,0.5,1,CE,MCX-OPT,MCX
57696007,225375,GOLD21SEP51700PE,GOLD,0.0,2021-09-24,51700.0,0.5,1,PE,MCX-OPT,MCX
57696263,225376,GOLD21SEP51800CE,GOLD,0.0,2021-09-24,51800.0,0.5,1,CE,MCX-OPT,MCX
57696519,225377,GOLD21SEP51800PE,GOLD,0.0,2021-09-24,51800.0,0.5,1,PE,MCX-OPT,MCX
57696775,225378,GOLD21SEP51900CE,GOLD,0.0,2021-09-24,51900.0,0.5,1,CE,MCX-OPT,MCX
57697031,225379,GOLD21SEP51900PE,GOLD,0.0,2021-09-24,51900.0,0.5,1,PE,MCX-OPT,MCX
57697287,225380,GOLD21SEP52000CE,GOLD,0.0,2021-09-24,52000.0,0.5,1,CE,MCX-OPT,MCX
57697543,225381,GOLD21SEP52000PE,GOLD,0.0,2021-09-24,52000.0,0.5,1,PE,MCX-OPT,MCX
57697799,225382,GOLD21SEP52100CE,GOLD,0.0,2021-09-24,52100.0,0.5,1,CE,MCX-OPT,MCX
57698055,225383,GOLD21SEP52100PE,GOLD,0.0,2021-09-24,52100.0,0.5,1,PE,MCX-OPT,MCX
57698311,225384,GOLD21SEP52200CE,GOLD,0.0,2021-09-24,52200.0,0.5,1,CE,MCX-OPT,MCX
57698567,225385,GOLD21SEP52200PE,GOLD,0.0,2021-09-24,52200.0,0.5,1,PE,MCX-OPT,MCX
57698823,225386,GOLD21SEP52300CE,GOLD,0.0,2021-09-24,52300.0,0.5,1,CE,MCX-OPT,MCX
57699079,225387,GOLD21SEP52300PE,GOLD,0.0,2021-09-24,52300.0,0.5,1,PE,MCX-OPT,MCX
57699335,225388,GOLD21SEP52400CE,GOLD,0.0,2021-09-24,52400.0,0.5,1,CE,MCX-OPT,MCX
57699591,225389,GOLD21SEP52400PE,GOLD,0.0,2021-09-24,52400.0,0.5,1,PE,MCX-OPT,MCX
57699847,225390,GOLD21SEP52500CE,GOLD,0.0,2021-09-24,52500.0,0.5,1,CE,MCX-OPT,MCX
57700103,225391,GOLD21SEP52500PE,GOLD,0.0,2021-09-24,52500.0,0.5,1,PE,MCX-OPT,MCX
57700359,225392,GOLD21SEP52600CE,GOLD,0.0,2021-09-24,52600.0,0.5,1,CE,MCX-OPT,MCX
57700615,225393,GOLD21SEP52600PE,GOLD,0.0,2021-09-24,52600.0,0.5,1,PE,MCX-OPT,MCX
57700871,225394,GOLD21SEP52700CE,GOLD,0.0,2021-09-24,52700.0,0.5,1,CE,MCX-OPT,MCX
57701127,225395,GOLD21SEP52700PE,GOLD,0.0,2021-09-24,52700.0,0.5,1,PE,MCX-OPT,MCX
57701383,225396,GOLD21SEP52800CE,GOLD,0.0,2021-09-24,52800.0,0.5,1,CE,MCX-OPT,MCX
57701639,225397,GOLD21SEP52800PE,GOLD,0.0,2021-09-24,52800.0,0.5,1,PE,MCX-OPT,MCX
57701895,225398,GOLD21SEP52900CE,GOLD,0.0,2021-09-24,52900.0,0.5,1,CE,MCX-OPT,MCX
57702151,225399,GOLD21SEP52900PE,GOLD,0.0,2021-09-24,52900.0,0.5,1,PE,MCX-OPT,MCX
57702407,225400,GOLD21SEP53000CE,GOLD,0.0,2021-09-24,53000.0,0.5,1,CE,MCX-OPT,MCX
57702663,225401,GOLD21SEP53000PE,GOLD,0.0,2021-09-24,53000.0,0.5,1,PE,MCX-OPT,MCX
57702919,225402,GOLD21SEP53100CE,GOLD,0.0,2021-09-24,53100.0,0.5,1,CE,MCX-OPT,MCX
57703175,225403,GOLD21SEP53100PE,GOLD,0.0,2021-09-24,53100.0,0.5,1,PE,MCX-OPT,MCX
57703431,225404,GOLD21SEP53200CE,GOLD,0.0,2021-09-24,53200.0,0.5,1,CE,MCX-OPT,MCX
57703687,225405,GOLD21SEP53200PE,GOLD,0.0,2021-09-24,53200.0,0.5,1,PE,MCX-OPT,MCX
57703943,225406,GOLD21SEP53300CE,GOLD,0.0,2021-09-24,53300.0,0.5,1,CE,MCX-OPT,MCX
57704199,225407,GOLD21SEP53300PE,GOLD,0.0,2021-09-24,53300.0,0.5,1,PE,MCX-OPT,MCX
57704455,225408,GOLD21SEP53400CE,GOLD,0.0,2021-09-24,53400.0,0.5,1,CE,MCX-OPT,MCX
57704711,225409,GOLD21SEP53400PE,GOLD,0.0,2021-09-24,53400.0,0.5,1,PE,MCX-OPT,MCX
57704967,225410,GOLD21SEP53500CE,GOLD,0.0,2021-09-24,53500.0,0.5,1,CE,MCX-OPT,MCX
57705223,225411,GOLD21SEP53500PE,GOLD,0.0,2021-09-24,53500.0,0.5,1,PE,MCX-OPT,MCX
57731847,225515,GOLD21SEP53600CE,GOLD,0.0,2021-09-24,53600.0,0.5,1,CE,MCX-OPT,MCX
57732103,225516,GOLD21SEP53600PE,GOLD,0.0,2021-09-24,53600.0,0.5,1,PE,MCX-OPT,MCX
57732359,225517,GOLD21SEP53700CE,GOLD,0.0,2021-09-24,53700.0,0.5,1,CE,MCX-OPT,MCX
57732615,225518,GOLD21SEP53700PE,GOLD,0.0,2021-09-24,53700.0,0.5,1,PE,MCX-OPT,MCX
57732871,225519,GOLD21SEP53800CE,GOLD,0.0,2021-09-24,53800.0,0.5,1,CE,MCX-OPT,MCX
57733127,225520,GOLD21SEP53800PE,GOLD,0.0,2021-09-24,53800.0,0.5,1,PE,MCX-OPT,MCX
57733383,225521,GOLD21SEP53900CE,GOLD,0.0,2021-09-24,53900.0,0.5,1,CE,MCX-OPT,MCX
57733639,225522,GOLD21SEP53900PE,GOLD,0.0,2021-09-24,53900.0,0.5,1,PE,MCX-OPT,MCX
57733895,225523,GOLD21SEP54000CE,GOLD,0.0,2021-09-24,54000.0,0.5,1,CE,MCX-OPT,MCX
57734151,225524,GOLD21SEP54000PE,GOLD,0.0,2021-09-24,54000.0,0.5,1,PE,MCX-OPT,MCX
57734407,225525,GOLD21SEP54100CE,GOLD,0.0,2021-09-24,54100.0,0.5,1,CE,MCX-OPT,MCX
57734663,225526,GOLD21SEP54100PE,GOLD,0.0,2021-09-24,54100.0,0.5,1,PE,MCX-OPT,MCX
57768455,225658,GOLD21SEP54200CE,GOLD,0.0,2021-09-24,54200.0,0.5,1,CE,MCX-OPT,MCX
57768711,225659,GOLD21SEP54200PE,GOLD,0.0,2021-09-24,54200.0,0.5,1,PE,MCX-OPT,MCX
57768967,225660,GOLD21SEP54300CE,GOLD,0.0,2021-09-24,54300.0,0.5,1,CE,MCX-OPT,MCX
57769223,225661,GOLD21SEP54300PE,GOLD,0.0,2021-09-24,54300.0,0.5,1,PE,MCX-OPT,MCX
57771015,225668,GOLD21SEP54400CE,GOLD,0.0,2021-09-24,54400.0,0.5,1,CE,MCX-OPT,MCX
57771271,225669,GOLD21SEP54400PE,GOLD,0.0,2021-09-24,54400.0,0.5,1,PE,MCX-OPT,MCX
57771527,225670,GOLD21SEP54500CE,GOLD,0.0,2021-09-24,54500.0,0.5,1,CE,MCX-OPT,MCX
57771783,225671,GOLD21SEP54500PE,GOLD,0.0,2021-09-24,54500.0,0.5,1,PE,MCX-OPT,MCX
57772039,225672,GOLD21SEP54600CE,GOLD,0.0,2021-09-24,54600.0,0.5,1,CE,MCX-OPT,MCX
57772295,225673,GOLD21SEP54600PE,GOLD,0.0,2021-09-24,54600.0,0.5,1,PE,MCX-OPT,MCX
57775367,225685,GOLD21SEP54700CE,GOLD,0.0,2021-09-24,54700.0,0.5,1,CE,MCX-OPT,MCX
57775623,225686,GOLD21SEP54700PE,GOLD,0.0,2021-09-24,54700.0,0.5,1,PE,MCX-OPT,MCX
57775879,225687,GOLD21SEP54800CE,GOLD,0.0,2021-09-24,54800.0,0.5,1,CE,MCX-OPT,MCX
57776135,225688,GOLD21SEP54800PE,GOLD,0.0,2021-09-24,54800.0,0.5,1,PE,MCX-OPT,MCX
57776391,225689,GOLD21SEP54900CE,GOLD,0.0,2021-09-24,54900.0,0.5,1,CE,MCX-OPT,MCX
57776647,225690,GOLD21SEP54900PE,GOLD,0.0,2021-09-24,54900.0,0.5,1,PE,MCX-OPT,MCX
57776903,225691,GOLD21SEP55000CE,GOLD,0.0,2021-09-24,55000.0,0.5,1,CE,MCX-OPT,MCX
57777159,225692,GOLD21SEP55000PE,GOLD,0.0,2021-09-24,55000.0,0.5,1,PE,MCX-OPT,MCX
57777415,225693,GOLD21SEP55100CE,GOLD,0.0,2021-09-24,55100.0,0.5,1,CE,MCX-OPT,MCX
57777671,225694,GOLD21SEP55100PE,GOLD,0.0,2021-09-24,55100.0,0.5,1,PE,MCX-OPT,MCX
57777927,225695,GOLD21SEP55200CE,GOLD,0.0,2021-09-24,55200.0,0.5,1,CE,MCX-OPT,MCX
57778183,225696,GOLD21SEP55200PE,GOLD,0.0,2021-09-24,55200.0,0.5,1,PE,MCX-OPT,MCX
57809159,225817,GOLD21SEP55300CE,GOLD,0.0,2021-09-24,55300.0,0.5,1,CE,MCX-OPT,MCX
57809415,225818,GOLD21SEP55300PE,GOLD,0.0,2021-09-24,55300.0,0.5,1,PE,MCX-OPT,MCX
57809671,225819,GOLD21SEP55400CE,GOLD,0.0,2021-09-24,55400.0,0.5,1,CE,MCX-OPT,MCX
57809927,225820,GOLD21SEP55400PE,GOLD,0.0,2021-09-24,55400.0,0.5,1,PE,MCX-OPT,MCX
57810183,225821,GOLD21SEP55500CE,GOLD,0.0,2021-09-24,55500.0,0.5,1,CE,MCX-OPT,MCX
57810439,225822,GOLD21SEP55500PE,GOLD,0.0,2021-09-24,55500.0,0.5,1,PE,MCX-OPT,MCX
58541319,228677,GOLD22JAN42800CE,GOLD,0.0,2022-01-25,42800.0,0.5,1,CE,MCX-OPT,MCX
58541575,228678,GOLD22JAN42800PE,GOLD,0.0,2022-01-25,42800.0,0.5,1,PE,MCX-OPT,MCX
58541831,228679,GOLD22JAN42900CE,GOLD,0.0,2022-01-25,42900.0,0.5,1,CE,MCX-OPT,MCX
58542087,228680,GOLD22JAN42900PE,GOLD,0.0,2022-01-25,42900.0,0.5,1,PE,MCX-OPT,MCX
58498567,228510,GOLD22JAN43000CE,GOLD,0.0,2022-01-25,43000.0,0.5,1,CE,MCX-OPT,MCX
58498823,228511,GOLD22JAN43000PE,GOLD,0.0,2022-01-25,43000.0,0.5,1,PE,MCX-OPT,MCX
58499079,228512,GOLD22JAN43100CE,GOLD,0.0,2022-01-25,43100.0,0.5,1,CE,MCX-OPT,MCX
58499335,228513,GOLD22JAN43100PE,GOLD,0.0,2022-01-25,43100.0,0.5,1,PE,MCX-OPT,MCX
58499591,228514,GOLD22JAN43200CE,GOLD,0.0,2022-01-25,43200.0,0.5,1,CE,MCX-OPT,MCX
58499847,228515,GOLD22JAN43200PE,GOLD,0.0,2022-01-25,43200.0,0.5,1,PE,MCX-OPT,MCX
58482695,228448,GOLD22JAN43300CE,GOLD,0.0,2022-01-25,43300.0,0.5,1,CE,MCX-OPT,MCX
58482951,228449,GOLD22JAN43300PE,GOLD,0.0,2022-01-25,43300.0,0.5,1,PE,MCX-OPT,MCX
58483207,228450,GOLD22JAN43400CE,GOLD,0.0,2022-01-25,43400.0,0.5,1,CE,MCX-OPT,MCX
58483463,228451,GOLD22JAN43400PE,GOLD,0.0,2022-01-25,43400.0,0.5,1,PE,MCX-OPT,MCX
58483719,228452,GOLD22JAN43500CE,GOLD,0.0,2022-01-25,43500.0,0.5,1,CE,MCX-OPT,MCX
58483975,228453,GOLD22JAN43500PE,GOLD,0.0,2022-01-25,43500.0,0.5,1,PE,MCX-OPT,MCX
58462727,228370,GOLD22JAN43600CE,GOLD,0.0,2022-01-25,43600.0,0.5,1,CE,MCX-OPT,MCX
58462983,228371,GOLD22JAN43600PE,GOLD,0.0,2022-01-25,43600.0,0.5,1,PE,MCX-OPT,MCX
58463239,228372,GOLD22JAN43700CE,GOLD,0.0,2022-01-25,43700.0,0.5,1,CE,MCX-OPT,MCX
58463495,228373,GOLD22JAN43700PE,GOLD,0.0,2022-01-25,43700.0,0.5,1,PE,MCX-OPT,MCX
58463751,228374,GOLD22JAN43800CE,GOLD,0.0,2022-01-25,43800.0,0.5,1,CE,MCX-OPT,MCX
58464007,228375,GOLD22JAN43800PE,GOLD,0.0,2022-01-25,43800.0,0.5,1,PE,MCX-OPT,MCX
58435591,228264,GOLD22JAN43900CE,GOLD,0.0,2022-01-25,43900.0,0.5,1,CE,MCX-OPT,MCX
58435847,228265,GOLD22JAN43900PE,GOLD,0.0,2022-01-25,43900.0,0.5,1,PE,MCX-OPT,MCX
58436103,228266,GOLD22JAN44000CE,GOLD,0.0,2022-01-25,44000.0,0.5,1,CE,MCX-OPT,MCX
58436359,228267,GOLD22JAN44000PE,GOLD,0.0,2022-01-25,44000.0,0.5,1,PE,MCX-OPT,MCX
58436615,228268,GOLD22JAN44100CE,GOLD,0.0,2022-01-25,44100.0,0.5,1,CE,MCX-OPT,MCX
58436871,228269,GOLD22JAN44100PE,GOLD,0.0,2022-01-25,44100.0,0.5,1,PE,MCX-OPT,MCX
58437127,228270,GOLD22JAN44200CE,GOLD,0.0,2022-01-25,44200.0,0.5,1,CE,MCX-OPT,MCX
58437383,228271,GOLD22JAN44200PE,GOLD,0.0,2022-01-25,44200.0,0.5,1,PE,MCX-OPT,MCX
58437639,228272,GOLD22JAN44300CE,GOLD,0.0,2022-01-25,44300.0,0.5,1,CE,MCX-OPT,MCX
58437895,228273,GOLD22JAN44300PE,GOLD,0.0,2022-01-25,44300.0,0.5,1,PE,MCX-OPT,MCX
58386439,228072,GOLD22JAN44400CE,GOLD,0.0,2022-01-25,44400.0,0.5,1,CE,MCX-OPT,MCX
58386695,228073,GOLD22JAN44400PE,GOLD,0.0,2022-01-25,44400.0,0.5,1,PE,MCX-OPT,MCX
58366215,227993,GOLD22JAN44500CE,GOLD,0.0,2022-01-25,44500.0,0.5,1,CE,MCX-OPT,MCX
58366471,227994,GOLD22JAN44500PE,GOLD,0.0,2022-01-25,44500.0,0.5,1,PE,MCX-OPT,MCX
58366727,227995,GOLD22JAN44600CE,GOLD,0.0,2022-01-25,44600.0,0.5,1,CE,MCX-OPT,MCX
58366983,227996,GOLD22JAN44600PE,GOLD,0.0,2022-01-25,44600.0,0.5,1,PE,MCX-OPT,MCX
58367239,227997,GOLD22JAN44700CE,GOLD,0.0,2022-01-25,44700.0,0.5,1,CE,MCX-OPT,MCX
58367495,227998,GOLD22JAN44700PE,GOLD,0.0,2022-01-25,44700.0,0.5,1,PE,MCX-OPT,MCX
58367751,227999,GOLD22JAN44800CE,GOLD,0.0,2022-01-25,44800.0,0.5,1,CE,MCX-OPT,MCX
58368007,228000,GOLD22JAN44800PE,GOLD,0.0,2022-01-25,44800.0,0.5,1,PE,MCX-OPT,MCX
58368263,228001,GOLD22JAN44900CE,GOLD,0.0,2022-01-25,44900.0,0.5,1,CE,MCX-OPT,MCX
58368519,228002,GOLD22JAN44900PE,GOLD,0.0,2022-01-25,44900.0,0.5,1,PE,MCX-OPT,MCX
58368775,228003,GOLD22JAN45000CE,GOLD,0.0,2022-01-25,45000.0,0.5,1,CE,MCX-OPT,MCX
